case_id,traj_file,frame,time_ps,tracked_oi_atom_index,tracked_oi_to_vacancy_distance_A,nearest_O_to_vacancy_site_atom_index,nearest_O_to_vacancy_site_distance_A,vacancy_site_occupied,occupied_O_Cu_coordination,coordination_recovered
F3,YBa2Cu3O7_553_Frenkel3_113.traj,250,0.125000,39,5.886083,26,3.783330,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,251,0.125500,39,5.883506,26,3.784184,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,252,0.126000,39,5.880928,26,3.785031,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,253,0.126500,39,5.878422,26,3.785820,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,254,0.127000,39,5.875980,26,3.786620,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,255,0.127500,39,5.873598,26,3.787428,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,256,0.128000,39,5.871258,26,3.788254,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,257,0.128500,39,5.868924,26,3.789041,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,258,0.129000,39,5.866640,26,3.789708,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,259,0.129500,39,5.864369,26,3.790310,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,260,0.130000,39,5.862135,26,3.790849,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,261,0.130500,39,5.859939,26,3.791253,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,262,0.131000,39,5.857798,26,3.791511,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,263,0.131500,39,5.855707,26,3.791656,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,264,0.132000,39,5.853681,26,3.791698,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,265,0.132500,39,5.851699,26,3.791613,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,266,0.133000,39,5.849741,26,3.791407,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,267,0.133500,39,5.847811,26,3.791134,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,268,0.134000,39,5.845912,26,3.790822,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,269,0.134500,39,5.844045,26,3.790415,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,270,0.135000,39,5.842273,26,3.789927,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,271,0.135500,39,5.840550,26,3.789337,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,272,0.136000,39,5.838933,26,3.788675,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,273,0.136500,39,5.837427,26,3.787957,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,274,0.137000,39,5.836004,26,3.787180,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,275,0.137500,39,5.834653,26,3.786318,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,276,0.138000,39,5.833402,26,3.785388,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,277,0.138500,39,5.832316,26,3.784403,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,278,0.139000,39,5.831276,26,3.783407,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,279,0.139500,39,5.830284,26,3.782373,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,280,0.140000,39,5.829381,26,3.781336,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,281,0.140500,39,5.828623,26,3.780295,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,282,0.141000,39,5.827990,26,3.779184,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,283,0.141500,39,5.827401,26,3.778021,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,284,0.142000,39,5.826837,26,3.776816,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,285,0.142500,39,5.826328,26,3.775603,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,286,0.143000,39,5.825882,26,3.774390,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,287,0.143500,39,5.825491,26,3.773166,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,288,0.144000,39,5.825139,26,3.771913,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,289,0.144500,39,5.824794,26,3.770597,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,290,0.145000,39,5.824432,26,3.769232,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,291,0.145500,39,5.824083,26,3.767800,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,292,0.146000,39,5.823725,26,3.766318,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,293,0.146500,39,5.823376,26,3.764821,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,294,0.147000,39,5.823114,26,3.763310,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,295,0.147500,39,5.822904,26,3.761770,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,296,0.148000,39,5.822783,26,3.760199,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,297,0.148500,39,5.822747,26,3.758595,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,298,0.149000,39,5.822727,26,3.756968,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,299,0.149500,39,5.822723,26,3.755265,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,300,0.150000,39,5.822794,26,3.753530,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,301,0.150500,39,5.822885,26,3.751806,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,302,0.151000,39,5.822985,26,3.749997,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,303,0.151500,39,5.823158,26,3.748204,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,304,0.152000,39,5.823387,26,3.746430,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,305,0.152500,39,5.823629,26,3.744647,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,306,0.153000,39,5.823923,26,3.742865,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,307,0.153500,39,5.824320,26,3.741100,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,308,0.154000,39,5.824780,26,3.739323,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,309,0.154500,39,5.825322,26,3.737552,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,310,0.155000,39,5.825912,26,3.735816,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,311,0.155500,39,5.826583,26,3.734119,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,312,0.156000,39,5.827265,26,3.732452,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,313,0.156500,39,5.827984,26,3.730844,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,314,0.157000,39,5.828735,26,3.729215,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,315,0.157500,39,5.829498,26,3.727634,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,316,0.158000,39,5.830351,26,3.726069,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,317,0.158500,39,5.831245,26,3.724504,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,318,0.159000,39,5.832102,26,3.722950,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,319,0.159500,39,5.832974,26,3.721532,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,320,0.160000,39,5.833829,26,3.720198,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,321,0.160500,39,5.834750,26,3.718894,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,322,0.161000,39,5.835676,26,3.717646,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,323,0.161500,39,5.836551,26,3.716474,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,324,0.162000,39,5.837384,26,3.715322,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,325,0.162500,39,5.838244,26,3.714198,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,326,0.163000,39,5.839101,26,3.713168,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,327,0.163500,39,5.839955,26,3.712190,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,328,0.164000,39,5.840782,26,3.711246,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,329,0.164500,39,5.841568,26,3.710315,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,330,0.165000,39,5.842344,26,3.709407,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,331,0.165500,39,5.843155,26,3.708507,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,332,0.166000,39,5.844010,26,3.707701,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,333,0.166500,39,5.844814,26,3.707032,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,334,0.167000,39,5.845556,26,3.706428,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,335,0.167500,39,5.846275,26,3.705873,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,336,0.168000,39,5.846959,26,3.705437,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,337,0.168500,39,5.847670,26,3.705126,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,338,0.169000,39,5.848398,26,3.704980,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,339,0.169500,39,5.849082,26,3.704998,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,340,0.170000,39,5.849782,26,3.705099,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,341,0.170500,39,5.850508,26,3.705293,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,342,0.171000,39,5.851286,26,3.705640,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,343,0.171500,39,5.852051,26,3.706089,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,344,0.172000,39,5.852751,26,3.706623,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,345,0.172500,39,5.853448,26,3.707231,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,346,0.173000,39,5.854122,26,3.707924,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,347,0.173500,39,5.854743,26,3.708775,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,348,0.174000,39,5.855317,26,3.709696,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,349,0.174500,39,5.855840,26,3.710774,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,350,0.175000,39,5.856331,26,3.711952,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,351,0.175500,39,5.856767,26,3.713255,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,352,0.176000,39,5.857154,26,3.714621,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,353,0.176500,39,5.857484,26,3.716068,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,354,0.177000,39,5.857779,26,3.717619,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,355,0.177500,39,5.858046,26,3.719278,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,356,0.178000,39,5.858257,26,3.721025,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,357,0.178500,39,5.858430,26,3.722855,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,358,0.179000,39,5.858646,26,3.724816,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,359,0.179500,39,5.858908,26,3.726866,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,360,0.180000,39,5.859230,26,3.728994,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,361,0.180500,39,5.859545,26,3.731165,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,362,0.181000,39,5.859833,26,3.733422,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,363,0.181500,39,5.860128,26,3.735829,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,364,0.182000,39,5.860464,26,3.738339,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,365,0.182500,39,5.860772,26,3.740909,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,366,0.183000,39,5.861052,26,3.743571,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,367,0.183500,39,5.861238,26,3.746255,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,368,0.184000,39,5.861341,26,3.748921,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,369,0.184500,39,5.861423,26,3.751583,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,370,0.185000,39,5.861507,26,3.754230,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,371,0.185500,39,5.861629,26,3.756922,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,372,0.186000,39,5.861757,26,3.759650,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,373,0.186500,39,5.861945,26,3.762346,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,374,0.187000,39,5.862200,26,3.765045,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,375,0.187500,39,5.862424,26,3.767721,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,376,0.188000,39,5.862647,26,3.770338,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,377,0.188500,39,5.862834,26,3.772953,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,378,0.189000,39,5.862973,26,3.775604,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,379,0.189500,39,5.863137,26,3.778227,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,380,0.190000,39,5.863324,26,3.780852,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,381,0.190500,39,5.863481,26,3.783469,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,382,0.191000,39,5.863605,26,3.786072,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,383,0.191500,39,5.863751,26,3.788668,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,384,0.192000,39,5.863910,26,3.791270,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,385,0.192500,39,5.864089,26,3.793864,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,386,0.193000,39,5.864238,26,3.796420,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,387,0.193500,39,5.864383,26,3.798955,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,388,0.194000,39,5.864580,26,3.801487,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,389,0.194500,39,5.864866,26,3.804013,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,390,0.195000,39,5.865255,26,3.806485,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,391,0.195500,39,5.865648,26,3.808847,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,392,0.196000,39,5.866108,26,3.811128,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,393,0.196500,39,5.866606,26,3.813289,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,394,0.197000,39,5.867170,26,3.815319,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,395,0.197500,39,5.867752,26,3.817248,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,396,0.198000,39,5.868347,26,3.819067,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,397,0.198500,39,5.869054,26,3.820736,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,398,0.199000,39,5.869878,26,3.822286,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,399,0.199500,39,5.870750,26,3.823732,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,400,0.200000,39,5.871611,26,3.825100,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,401,0.200500,39,5.872460,26,3.826360,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,402,0.201000,39,5.873328,26,3.827507,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,403,0.201500,39,5.874239,26,3.828562,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,404,0.202000,39,5.875154,26,3.829483,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,405,0.202500,39,5.876082,26,3.830297,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,406,0.203000,39,5.877020,26,3.831038,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,407,0.203500,39,5.878032,26,3.831670,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,408,0.204000,39,5.879125,26,3.832164,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,409,0.204500,39,5.880252,26,3.832535,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,410,0.205000,39,5.881454,26,3.832804,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,411,0.205500,39,5.882752,26,3.832946,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,412,0.206000,39,5.884059,26,3.832982,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,413,0.206500,39,5.885391,26,3.832933,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,414,0.207000,39,5.886680,26,3.832801,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,415,0.207500,39,5.887964,26,3.832614,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,416,0.208000,39,5.889285,26,3.832385,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,417,0.208500,39,5.890677,26,3.832095,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,418,0.209000,39,5.892111,26,3.831701,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,419,0.209500,39,5.893590,26,3.831232,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,420,0.210000,39,5.895118,26,3.830736,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,421,0.210500,39,5.896707,26,3.830144,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,422,0.211000,39,5.898308,26,3.829459,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,423,0.211500,39,5.899918,26,3.828690,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,424,0.212000,39,5.901515,26,3.827793,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,425,0.212500,39,5.903190,26,3.826861,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,426,0.213000,39,5.904892,26,3.825884,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,427,0.213500,39,5.906581,26,3.824801,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,428,0.214000,39,5.908282,26,3.823615,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,429,0.214500,39,5.909991,26,3.822365,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,430,0.215000,39,5.911743,26,3.820999,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,431,0.215500,39,5.913493,26,3.819594,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,432,0.216000,39,5.915255,26,3.818131,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,433,0.216500,39,5.916983,26,3.816619,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,434,0.217000,39,5.918746,26,3.815045,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,435,0.217500,39,5.920585,26,3.813353,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,436,0.218000,39,5.922431,26,3.811585,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,437,0.218500,39,5.924344,26,3.809786,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,438,0.219000,39,5.926282,26,3.807972,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,439,0.219500,39,5.928283,26,3.806177,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,440,0.220000,39,5.930343,26,3.804352,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,441,0.220500,39,5.932455,26,3.802480,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,442,0.221000,39,5.934604,26,3.800561,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,443,0.221500,39,5.936800,26,3.798598,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,444,0.222000,39,5.939038,26,3.796607,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,445,0.222500,39,5.941351,26,3.794573,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,446,0.223000,39,5.943707,26,3.792563,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,447,0.223500,39,5.946039,26,3.790489,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,448,0.224000,39,5.948397,26,3.788395,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,449,0.224500,39,5.950799,26,3.786274,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,450,0.225000,39,5.953195,26,3.784135,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,451,0.225500,39,5.955597,26,3.781926,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,452,0.226000,39,5.958032,26,3.779694,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,453,0.226500,39,5.960466,26,3.777453,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,454,0.227000,39,5.962926,26,3.775209,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,455,0.227500,39,5.965456,26,3.772937,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,456,0.228000,39,5.967918,26,3.770687,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,457,0.228500,39,5.970375,26,3.768476,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,458,0.229000,39,5.972874,26,3.766268,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,459,0.229500,39,5.975369,26,3.764082,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,460,0.230000,39,5.977905,26,3.761981,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,461,0.230500,39,5.980456,26,3.759918,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,462,0.231000,39,5.982986,26,3.757957,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,463,0.231500,39,5.985527,26,3.756049,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,464,0.232000,39,5.988086,26,3.754208,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,465,0.232500,39,5.990637,26,3.752367,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,466,0.233000,39,5.993217,26,3.750581,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,467,0.233500,39,5.995742,26,3.748883,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,468,0.234000,39,5.998255,26,3.747332,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,469,0.234500,39,6.000768,26,3.745878,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,470,0.235000,39,6.003276,26,3.744471,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,471,0.235500,39,6.005722,26,3.743083,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,472,0.236000,39,6.008150,26,3.741754,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,473,0.236500,39,6.010587,26,3.740504,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,474,0.237000,39,6.012979,26,3.739294,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,475,0.237500,39,6.015401,26,3.738139,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,476,0.238000,39,6.017766,26,3.737046,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,477,0.238500,39,6.020107,26,3.736118,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,478,0.239000,39,6.022452,26,3.735325,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,479,0.239500,39,6.024777,26,3.734590,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,480,0.240000,39,6.027118,26,3.733953,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,481,0.240500,39,6.029421,26,3.733424,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,482,0.241000,39,6.031688,26,3.733076,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,483,0.241500,39,6.033927,26,3.732786,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,484,0.242000,39,6.036201,26,3.732507,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,485,0.242500,39,6.038463,26,3.732281,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,486,0.243000,39,6.040669,26,3.732143,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,487,0.243500,39,6.042892,26,3.732186,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,488,0.244000,39,6.045187,26,3.732438,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,489,0.244500,39,6.047512,26,3.732803,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,490,0.245000,39,6.049866,26,3.733294,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,491,0.245500,39,6.052258,26,3.733881,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,492,0.246000,39,6.054712,26,3.734563,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,493,0.246500,39,6.057193,26,3.735360,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,494,0.247000,39,6.059705,26,3.736221,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,495,0.247500,39,6.062152,26,3.737164,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,496,0.248000,39,6.064586,26,3.738165,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,497,0.248500,39,6.067020,26,3.739242,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,498,0.249000,39,6.069446,26,3.740392,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,499,0.249500,39,6.071856,26,3.741627,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,500,0.250000,39,6.074269,26,3.742905,0,1,0
F3,YBa2Cu3O7_553_Frenkel3_113.traj,501,0.250500,39,6.076685,26,3.744231,0,1,0
