Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.5970        -5981.538    -6017.839       36.302   287.7
1.5975        -5981.633    -6017.855       36.223   287.1
1.5980        -5981.652    -6017.868       36.216   287.1
1.5985        -5981.588    -6017.879       36.291   287.7
1.5990        -5981.514    -6017.889       36.374   288.3
1.5995        -5981.486    -6017.897       36.411   288.6
1.6000        -5981.481    -6017.903       36.422   288.7
1.6005        -5981.461    -6017.909       36.448   288.9
1.6010        -5981.507    -6017.917       36.410   288.6
1.6015        -5981.633    -6017.925       36.292   287.7
1.6020        -5981.543    -6017.933       36.390   288.4
1.6025        -5981.484    -6017.943       36.459   289.0
1.6030        -5981.438    -6017.954       36.515   289.4
1.6035        -5981.425    -6017.965       36.541   289.6
1.6040        -5981.423    -6017.980       36.557   289.8
1.6045        -5981.494    -6017.994       36.501   289.3
1.6050        -5981.489    -6018.009       36.520   289.5
1.6055        -5981.565    -6018.025       36.460   289.0
1.6060        -5981.589    -6018.040       36.451   288.9
1.6065        -5981.581    -6018.055       36.474   289.1
1.6070        -5981.561    -6018.071       36.510   289.4
1.6075        -5981.653    -6018.087       36.434   288.8
1.6080        -5981.687    -6018.103       36.416   288.7
1.6085        -5981.582    -6018.119       36.537   289.6
1.6090        -5981.577    -6018.139       36.562   289.8
1.6095        -5981.563    -6018.160       36.597   290.1
1.6100        -5981.546    -6018.185       36.639   290.4
1.6105        -5981.518    -6018.210       36.692   290.8
1.6110        -5981.505    -6018.238       36.733   291.2
1.6115        -5981.517    -6018.269       36.753   291.3
1.6120        -5981.439    -6018.300       36.862   292.2
1.6125        -5981.392    -6018.331       36.939   292.8
1.6130        -5981.392    -6018.362       36.970   293.0
1.6135        -5981.389    -6018.396       37.007   293.3
1.6140        -5981.375    -6018.430       37.056   293.7
1.6145        -5981.426    -6018.467       37.040   293.6
1.6150        -5981.426    -6018.502       37.077   293.9
1.6155        -5981.367    -6018.539       37.172   294.6
1.6160        -5981.319    -6018.580       37.261   295.4
1.6165        -5981.306    -6018.621       37.315   295.8
1.6170        -5981.327    -6018.665       37.337   296.0
1.6175        -5981.347    -6018.710       37.363   296.2
1.6180        -5981.443    -6018.757       37.313   295.8
1.6185        -5981.490    -6018.805       37.315   295.8
1.6190        -5981.430    -6018.853       37.424   296.6
1.6195        -5981.400    -6018.901       37.501   297.3
1.6200        -5981.448    -6018.948       37.501   297.3
1.6205        -5981.430    -6018.995       37.565   297.8
1.6210        -5981.462    -6019.040       37.578   297.9
1.6215        -5981.504    -6019.083       37.579   297.9
1.6220        -5981.582    -6019.125       37.543   297.6
1.6225        -5981.535    -6019.166       37.631   298.3
1.6230        -5981.460    -6019.208       37.748   299.2
1.6235        -5981.615    -6019.249       37.634   298.3
1.6240        -5981.608    -6019.290       37.683   298.7
1.6245        -5981.613    -6019.332       37.719   299.0
1.6250        -5981.660    -6019.371       37.711   298.9
1.6255        -5981.685    -6019.407       37.723   299.0
1.6260        -5981.654    -6019.441       37.787   299.5
1.6265        -5981.656    -6019.473       37.817   299.8
1.6270        -5981.743    -6019.503       37.760   299.3
1.6275        -5981.724    -6019.531       37.807   299.7
1.6280        -5981.831    -6019.559       37.728   299.1
1.6285        -5981.785    -6019.582       37.797   299.6
1.6290        -5981.781    -6019.599       37.818   299.8
1.6295        -5981.831    -6019.610       37.779   299.5
1.6300        -5981.817    -6019.621       37.805   299.7
1.6305        -5981.791    -6019.628       37.837   299.9
1.6310        -5981.641    -6019.632       37.990   301.1
1.6315        -5981.607    -6019.632       38.025   301.4
1.6320        -5981.482    -6019.627       38.146   302.4
1.6325        -5981.415    -6019.616       38.202   302.8
1.6330        -5981.525    -6019.600       38.075   301.8
1.6335        -5981.564    -6019.580       38.016   301.3
1.6340        -5981.480    -6019.556       38.077   301.8
1.6345        -5981.443    -6019.530       38.088   301.9
1.6350        -5981.459    -6019.501       38.042   301.5
1.6355        -5981.506    -6019.473       37.967   300.9
1.6360        -5981.502    -6019.439       37.937   300.7
1.6365        -5981.475    -6019.402       37.927   300.6
1.6370        -5981.441    -6019.362       37.921   300.6
1.6375        -5981.401    -6019.318       37.918   300.6
1.6380        -5981.422    -6019.273       37.851   300.0
1.6385        -5981.405    -6019.224       37.819   299.8
1.6390        -5981.294    -6019.174       37.880   300.3
1.6395        -5981.340    -6019.121       37.781   299.5
1.6400        -5981.515    -6019.067       37.552   297.7
1.6405        -5981.512    -6019.011       37.499   297.2
1.6410        -5981.539    -6018.952       37.413   296.6
1.6415        -5981.555    -6018.890       37.335   295.9
1.6420        -5981.460    -6018.828       37.368   296.2
1.6425        -5981.519    -6018.766       37.247   295.2
1.6430        -5981.505    -6018.706       37.200   294.9
1.6435        -5981.477    -6018.644       37.167   294.6
1.6440        -5981.531    -6018.582       37.051   293.7
1.6445        -5981.525    -6018.519       36.994   293.2
1.6450        -5981.499    -6018.455       36.956   292.9
1.6455        -5981.411    -6018.390       36.979   293.1
1.6460        -5981.392    -6018.325       36.933   292.8
1.6465        -5981.393    -6018.264       36.871   292.3
1.6470        -5981.529    -6018.203       36.674   290.7
1.6475        -5981.568    -6018.143       36.575   289.9
1.6480        -5981.512    -6018.083       36.571   289.9
1.6485        -5981.433    -6018.023       36.591   290.0
1.6490        -5981.518    -6017.965       36.447   288.9
1.6495        -5981.581    -6017.907       36.326   287.9
1.6500        -5981.489    -6017.853       36.364   288.2
1.6505        -5981.476    -6017.801       36.325   287.9
1.6510        -5981.480    -6017.750       36.270   287.5
1.6515        -5981.556    -6017.701       36.144   286.5
1.6520        -5981.552    -6017.653       36.101   286.2
1.6525        -5981.514    -6017.608       36.093   286.1
1.6530        -5981.497    -6017.565       36.068   285.9
1.6535        -5981.445    -6017.521       36.077   286.0
1.6540        -5981.402    -6017.480       36.079   286.0
1.6545        -5981.372    -6017.443       36.071   285.9
1.6550        -5981.425    -6017.409       35.983   285.2
1.6555        -5981.356    -6017.379       36.022   285.5
1.6560        -5981.472    -6017.353       35.881   284.4
1.6565        -5981.548    -6017.333       35.785   283.7
1.6570        -5981.553    -6017.318       35.764   283.5
1.6575        -5981.612    -6017.307       35.695   282.9
1.6580        -5981.621    -6017.299       35.677   282.8
1.6585        -5981.570    -6017.293       35.724   283.2
1.6590        -5981.507    -6017.291       35.783   283.6
1.6595        -5981.400    -6017.291       35.892   284.5
1.6600        -5981.453    -6017.295       35.843   284.1
1.6605        -5981.377    -6017.305       35.929   284.8
1.6610        -5981.337    -6017.319       35.982   285.2
1.6615        -5981.456    -6017.334       35.878   284.4
1.6620        -5981.398    -6017.352       35.955   285.0
1.6625        -5981.501    -6017.376       35.875   284.4
1.6630        -5981.421    -6017.403       35.982   285.2
1.6635        -5981.514    -6017.434       35.920   284.7
1.6640        -5981.542    -6017.466       35.925   284.8
1.6645        -5981.494    -6017.500       36.006   285.4
1.6650        -5981.378    -6017.534       36.156   286.6
1.6655        -5981.365    -6017.568       36.203   287.0
1.6660        -5981.304    -6017.602       36.297   287.7
1.6665        -5981.357    -6017.636       36.279   287.6
1.6670        -5981.332    -6017.671       36.339   288.0
1.6675        -5981.288    -6017.705       36.418   288.7
1.6680        -5981.273    -6017.740       36.466   289.1
1.6685        -5981.191    -6017.771       36.580   290.0
1.6690        -5981.271    -6017.799       36.527   289.5
1.6695        -5981.231    -6017.824       36.593   290.1
1.6700        -5981.275    -6017.846       36.571   289.9
1.6705        -5981.387    -6017.862       36.475   289.1
1.6710        -5981.431    -6017.872       36.441   288.8
1.6715        -5981.435    -6017.878       36.443   288.9
1.6720        -5981.458    -6017.881       36.422   288.7
1.6725        -5981.442    -6017.880       36.438   288.8
1.6730        -5981.494    -6017.876       36.382   288.4
1.6735        -5981.481    -6017.868       36.387   288.4
1.6740        -5981.531    -6017.857       36.326   287.9
1.6745        -5981.568    -6017.842       36.273   287.5
1.6750        -5981.572    -6017.824       36.253   287.4
1.6755        -5981.543    -6017.803       36.260   287.4
1.6760        -5981.518    -6017.781       36.263   287.4
1.6765        -5981.578    -6017.757       36.179   286.8
1.6770        -5981.526    -6017.733       36.207   287.0
1.6775        -5981.722    -6017.709       35.987   285.3
1.6780        -5981.670    -6017.684       36.014   285.5
1.6785        -5981.685    -6017.656       35.972   285.1
1.6790        -5981.713    -6017.626       35.912   284.7
1.6795        -5981.769    -6017.595       35.827   284.0
1.6800        -5981.818    -6017.569       35.751   283.4
1.6805        -5981.783    -6017.546       35.762   283.5
1.6810        -5981.822    -6017.522       35.700   283.0
1.6815        -5981.803    -6017.500       35.697   283.0
1.6820        -5981.863    -6017.478       35.615   282.3
1.6825        -5981.796    -6017.457       35.661   282.7
1.6830        -5981.875    -6017.437       35.563   281.9
1.6835        -5981.731    -6017.421       35.690   282.9
1.6840        -5981.549    -6017.406       35.857   284.2
1.6845        -5981.550    -6017.392       35.842   284.1
1.6850        -5981.546    -6017.381       35.835   284.1
1.6855        -5981.616    -6017.372       35.756   283.4
1.6860        -5981.666    -6017.363       35.697   283.0
1.6865        -5981.784    -6017.357       35.573   282.0
1.6870        -5981.814    -6017.356       35.542   281.7
1.6875        -5981.748    -6017.359       35.611   282.3
1.6880        -5981.736    -6017.364       35.627   282.4
1.6885        -5981.702    -6017.369       35.667   282.7
1.6890        -5981.719    -6017.374       35.656   282.6
1.6895        -5981.739    -6017.381       35.642   282.5
1.6900        -5981.734    -6017.390       35.656   282.6
1.6905        -5981.653    -6017.403       35.750   283.4
1.6910        -5981.675    -6017.419       35.744   283.3
1.6915        -5981.684    -6017.440       35.756   283.4
1.6920        -5981.637    -6017.466       35.829   284.0
1.6925        -5981.654    -6017.496       35.842   284.1
1.6930        -5981.665    -6017.529       35.863   284.3
1.6935        -5981.636    -6017.565       35.929   284.8
1.6940        -5981.633    -6017.605       35.971   285.1
1.6945        -5981.690    -6017.649       35.959   285.0
1.6950        -5981.621    -6017.696       36.075   286.0
1.6955        -5981.661    -6017.746       36.085   286.0
1.6960        -5981.626    -6017.799       36.172   286.7
1.6965        -5981.690    -6017.852       36.163   286.6
1.6970        -5981.675    -6017.908       36.233   287.2
1.6975        -5981.734    -6017.965       36.231   287.2
1.6980        -5981.841    -6018.024       36.184   286.8
1.6985        -5981.871    -6018.086       36.216   287.1
1.6990        -5981.933    -6018.149       36.216   287.1
1.6995        -5981.956    -6018.212       36.256   287.4
1.7000        -5981.840    -6018.273       36.432   288.8
1.7005        -5981.814    -6018.333       36.519   289.5
1.7010        -5981.796    -6018.391       36.595   290.1
1.7015        -5981.697    -6018.450       36.752   291.3
1.7020        -5981.802    -6018.509       36.708   291.0
1.7025        -5981.765    -6018.569       36.804   291.7
1.7030        -5981.818    -6018.627       36.809   291.8
1.7035        -5981.774    -6018.683       36.909   292.6
1.7040        -5981.726    -6018.737       37.011   293.4
1.7045        -5981.707    -6018.786       37.079   293.9
1.7050        -5981.668    -6018.830       37.163   294.6
1.7055        -5981.717    -6018.871       37.153   294.5
1.7060        -5981.822    -6018.906       37.084   294.0
1.7065        -5981.762    -6018.938       37.176   294.7
1.7070        -5981.763    -6018.964       37.201   294.9
1.7075        -5981.709    -6018.986       37.277   295.5
1.7080        -5981.721    -6019.004       37.284   295.5
1.7085        -5981.621    -6019.019       37.398   296.4
1.7090        -5981.603    -6019.027       37.425   296.7
1.7095        -5981.621    -6019.031       37.411   296.5
1.7100        -5981.599    -6019.033       37.434   296.7
1.7105        -5981.682    -6019.030       37.348   296.0
1.7110        -5981.728    -6019.024       37.296   295.6
1.7115        -5981.781    -6019.013       37.231   295.1
1.7120        -5981.857    -6018.999       37.142   294.4
1.7125        -5981.783    -6018.984       37.201   294.9
1.7130        -5981.686    -6018.966       37.280   295.5
1.7135        -5981.730    -6018.945       37.215   295.0
1.7140        -5981.781    -6018.922       37.141   294.4
1.7145        -5981.747    -6018.898       37.151   294.5
1.7150        -5981.831    -6018.872       37.040   293.6
1.7155        -5981.834    -6018.845       37.011   293.4
1.7160        -5981.853    -6018.822       36.969   293.0
1.7165        -5981.839    -6018.801       36.962   293.0
1.7170        -5981.873    -6018.780       36.907   292.5
1.7175        -5981.918    -6018.760       36.843   292.0
1.7180        -5981.876    -6018.743       36.867   292.2
1.7185        -5981.933    -6018.730       36.797   291.7
1.7190        -5981.931    -6018.719       36.788   291.6
1.7195        -5981.924    -6018.712       36.788   291.6
1.7200        -5981.824    -6018.707       36.883   292.4
1.7205        -5981.790    -6018.704       36.914   292.6
1.7210        -5981.842    -6018.705       36.862   292.2
1.7215        -5981.903    -6018.712       36.809   291.8
1.7220        -5981.871    -6018.723       36.853   292.1
1.7225        -5981.829    -6018.738       36.909   292.6
1.7230        -5981.743    -6018.754       37.010   293.4
1.7235        -5981.745    -6018.772       37.027   293.5
1.7240        -5981.811    -6018.795       36.984   293.2
1.7245        -5981.775    -6018.821       37.046   293.6
1.7250        -5981.879    -6018.851       36.972   293.1
1.7255        -5982.000    -6018.885       36.885   292.4
1.7260        -5982.057    -6018.923       36.866   292.2
1.7265        -5982.001    -6018.963       36.962   293.0
1.7270        -5982.095    -6019.004       36.909   292.6
1.7275        -5982.134    -6019.046       36.912   292.6
1.7280        -5982.083    -6019.090       37.007   293.3
1.7285        -5982.092    -6019.136       37.044   293.6
1.7290        -5982.102    -6019.183       37.081   293.9
1.7295        -5982.159    -6019.231       37.072   293.9
1.7300        -5982.159    -6019.278       37.119   294.2
1.7305        -5982.105    -6019.324       37.219   295.0
1.7310        -5982.188    -6019.367       37.179   294.7
1.7315        -5982.169    -6019.406       37.237   295.2
1.7320        -5982.274    -6019.442       37.167   294.6
1.7325        -5982.297    -6019.476       37.179   294.7
1.7330        -5982.285    -6019.507       37.222   295.0
1.7335        -5982.316    -6019.533       37.217   295.0
1.7340        -5982.262    -6019.557       37.296   295.6
1.7345        -5982.289    -6019.579       37.290   295.6
1.7350        -5982.394    -6019.597       37.203   294.9
1.7355        -5982.493    -6019.614       37.122   294.2
1.7360        -5982.639    -6019.630       36.991   293.2
1.7365        -5982.542    -6019.645       37.103   294.1
1.7370        -5982.630    -6019.658       37.028   293.5
1.7375        -5982.532    -6019.669       37.137   294.4
1.7380        -5982.513    -6019.678       37.164   294.6
1.7385        -5982.467    -6019.689       37.221   295.0
1.7390        -5982.489    -6019.700       37.211   295.0
1.7395        -5982.463    -6019.712       37.250   295.3
1.7400        -5982.421    -6019.724       37.303   295.7
1.7405        -5982.297    -6019.734       37.436   296.7
1.7410        -5982.227    -6019.744       37.517   297.4
1.7415        -5982.345    -6019.754       37.409   296.5
1.7420        -5982.355    -6019.764       37.409   296.5
1.7425        -5982.317    -6019.771       37.454   296.9
1.7430        -5982.264    -6019.776       37.513   297.3
1.7435        -5982.317    -6019.782       37.465   297.0
1.7440        -5982.281    -6019.786       37.505   297.3
1.7445        -5982.356    -6019.790       37.434   296.7
1.7450        -5982.319    -6019.794       37.475   297.0
1.7455        -5982.455    -6019.799       37.344   296.0
1.7460        -5982.537    -6019.804       37.267   295.4
1.7465        -5982.548    -6019.810       37.262   295.4
1.7470        -5982.463    -6019.813       37.350   296.1
1.7475        -5982.406    -6019.816       37.410   296.5
1.7480        -5982.415    -6019.818       37.403   296.5
1.7485        -5982.455    -6019.818       37.363   296.2
1.7490        -5982.393    -6019.819       37.427   296.7
1.7495        -5982.367    -6019.819       37.453   296.9
1.7500        -5982.456    -6019.819       37.363   296.2
1.7505        -5982.421    -6019.815       37.394   296.4
1.7510        -5982.449    -6019.811       37.362   296.2
1.7515        -5982.433    -6019.806       37.373   296.2
1.7520        -5982.517    -6019.802       37.285   295.5
1.7525        -5982.565    -6019.796       37.231   295.1
1.7530        -5982.627    -6019.791       37.164   294.6
1.7535        -5982.606    -6019.786       37.181   294.7
1.7540        -5982.642    -6019.780       37.138   294.4
1.7545        -5982.707    -6019.772       37.065   293.8
1.7550        -5982.666    -6019.762       37.096   294.0
1.7555        -5982.701    -6019.751       37.049   293.7
1.7560        -5982.656    -6019.740       37.084   293.9
1.7565        -5982.506    -6019.730       37.224   295.1
1.7570        -5982.425    -6019.721       37.296   295.6
1.7575        -5982.416    -6019.713       37.297   295.6
1.7580        -5982.353    -6019.703       37.350   296.1
1.7585        -5982.325    -6019.692       37.367   296.2
1.7590        -5982.410    -6019.681       37.270   295.4
1.7595        -5982.421    -6019.670       37.249   295.3
1.7600        -5982.468    -6019.656       37.188   294.8
1.7605        -5982.461    -6019.642       37.182   294.7
1.7610        -5982.495    -6019.628       37.133   294.3
1.7615        -5982.580    -6019.615       37.035   293.6
1.7620        -5982.589    -6019.602       37.013   293.4
1.7625        -5982.387    -6019.590       37.202   294.9
1.7630        -5982.363    -6019.577       37.214   295.0
1.7635        -5982.372    -6019.563       37.191   294.8
1.7640        -5982.356    -6019.545       37.189   294.8
1.7645        -5982.388    -6019.527       37.139   294.4
1.7650        -5982.501    -6019.509       37.007   293.3
1.7655        -5982.418    -6019.490       37.072   293.9
1.7660        -5982.446    -6019.473       37.027   293.5
1.7665        -5982.493    -6019.457       36.964   293.0
1.7670        -5982.414    -6019.444       37.031   293.5
1.7675        -5982.354    -6019.433       37.080   293.9
1.7680        -5982.391    -6019.423       37.031   293.5
1.7685        -5982.261    -6019.411       37.150   294.5
1.7690        -5982.213    -6019.398       37.185   294.8
1.7695        -5982.184    -6019.387       37.203   294.9
1.7700        -5982.188    -6019.376       37.188   294.8
1.7705        -5982.140    -6019.366       37.226   295.1
1.7710        -5982.141    -6019.356       37.215   295.0
1.7715        -5982.130    -6019.348       37.217   295.0
1.7720        -5982.126    -6019.339       37.213   295.0
1.7725        -5982.143    -6019.330       37.187   294.8
1.7730        -5982.164    -6019.323       37.159   294.5
1.7735        -5982.093    -6019.319       37.226   295.1
1.7740        -5982.110    -6019.315       37.205   294.9
1.7745        -5982.080    -6019.311       37.231   295.1
1.7750        -5982.095    -6019.307       37.213   295.0
1.7755        -5982.206    -6019.302       37.096   294.0
1.7760        -5982.214    -6019.300       37.086   294.0
1.7765        -5982.199    -6019.298       37.100   294.1
1.7770        -5982.074    -6019.297       37.223   295.1
1.7775        -5982.026    -6019.293       37.268   295.4
1.7780        -5982.048    -6019.291       37.243   295.2
1.7785        -5981.994    -6019.288       37.294   295.6
1.7790        -5981.932    -6019.282       37.351   296.1
1.7795        -5981.889    -6019.275       37.386   296.3
1.7800        -5981.850    -6019.265       37.416   296.6
1.7805        -5981.818    -6019.255       37.437   296.7
1.7810        -5981.843    -6019.241       37.398   296.4
1.7815        -5981.866    -6019.226       37.360   296.1
1.7820        -5981.779    -6019.211       37.433   296.7
1.7825        -5981.746    -6019.196       37.450   296.8
1.7830        -5981.790    -6019.179       37.388   296.4
1.7835        -5981.741    -6019.158       37.417   296.6
1.7840        -5981.734    -6019.134       37.400   296.5
1.7845        -5981.723    -6019.109       37.385   296.3
1.7850        -5981.656    -6019.081       37.424   296.6
1.7855        -5981.672    -6019.050       37.379   296.3
1.7860        -5981.740    -6019.020       37.279   295.5
1.7865        -5981.787    -6018.986       37.199   294.9
1.7870        -5981.765    -6018.949       37.184   294.7
1.7875        -5981.694    -6018.912       37.217   295.0
1.7880        -5981.832    -6018.874       37.042   293.6
1.7885        -5981.789    -6018.836       37.047   293.7
1.7890        -5981.875    -6018.797       36.923   292.7
1.7895        -5981.753    -6018.760       37.006   293.3
1.7900        -5981.750    -6018.723       36.973   293.1
1.7905        -5981.854    -6018.688       36.834   292.0
1.7910        -5981.924    -6018.653       36.729   291.1
1.7915        -5981.811    -6018.620       36.809   291.8
1.7920        -5981.860    -6018.587       36.727   291.1
1.7925        -5981.747    -6018.556       36.809   291.8
1.7930        -5981.774    -6018.526       36.752   291.3
1.7935        -5981.781    -6018.496       36.715   291.0
1.7940        -5981.731    -6018.469       36.739   291.2
1.7945        -5981.775    -6018.445       36.671   290.7
1.7950        -5981.771    -6018.425       36.654   290.5
1.7955        -5981.722    -6018.408       36.687   290.8
1.7960        -5981.713    -6018.394       36.682   290.8
1.7965        -5981.784    -6018.385       36.601   290.1
1.7970        -5981.648    -6018.380       36.732   291.2
1.7975        -5981.684    -6018.378       36.694   290.9
1.7980        -5981.679    -6018.380       36.701   290.9
1.7985        -5981.659    -6018.387       36.729   291.1
1.7990        -5981.608    -6018.398       36.789   291.6
1.7995        -5981.614    -6018.413       36.799   291.7
1.8000        -5981.549    -6018.431       36.882   292.3
1.8005        -5981.439    -6018.452       37.013   293.4
1.8010        -5981.442    -6018.475       37.034   293.5
1.8015        -5981.483    -6018.502       37.019   293.4
1.8020        -5981.527    -6018.534       37.007   293.3
1.8025        -5981.609    -6018.567       36.957   292.9
1.8030        -5981.701    -6018.599       36.898   292.5
1.8035        -5981.805    -6018.632       36.827   291.9
1.8040        -5981.868    -6018.664       36.796   291.7
1.8045        -5981.903    -6018.694       36.791   291.6
1.8050        -5981.975    -6018.722       36.748   291.3
1.8055        -5981.993    -6018.748       36.755   291.3
1.8060        -5982.011    -6018.773       36.762   291.4
1.8065        -5981.953    -6018.796       36.843   292.0
1.8070        -5982.020    -6018.816       36.795   291.7
1.8075        -5982.046    -6018.832       36.786   291.6
1.8080        -5981.973    -6018.844       36.871   292.3
1.8085        -5981.970    -6018.853       36.882   292.4
1.8090        -5982.001    -6018.857       36.855   292.1
1.8095        -5982.046    -6018.855       36.809   291.8
1.8100        -5981.888    -6018.848       36.960   293.0
1.8105        -5981.901    -6018.836       36.934   292.8
1.8110        -5981.884    -6018.818       36.934   292.8
1.8115        -5981.816    -6018.795       36.979   293.1
1.8120        -5981.864    -6018.768       36.905   292.5
1.8125        -5981.831    -6018.735       36.904   292.5
1.8130        -5981.802    -6018.699       36.897   292.5
1.8135        -5981.775    -6018.658       36.883   292.4
1.8140        -5981.829    -6018.614       36.785   291.6
1.8145        -5981.835    -6018.567       36.733   291.2
1.8150        -5981.922    -6018.517       36.595   290.1
1.8155        -5981.886    -6018.465       36.579   289.9
1.8160        -5981.801    -6018.412       36.611   290.2
1.8165        -5981.878    -6018.358       36.480   289.2
1.8170        -5981.948    -6018.301       36.353   288.2
1.8175        -5981.957    -6018.239       36.281   287.6
1.8180        -5981.924    -6018.174       36.251   287.3
1.8185        -5981.916    -6018.109       36.193   286.9
1.8190        -5981.986    -6018.044       36.057   285.8
1.8195        -5982.021    -6017.979       35.958   285.0
1.8200        -5981.989    -6017.914       35.925   284.8
1.8205        -5981.950    -6017.852       35.902   284.6
1.8210        -5981.988    -6017.791       35.803   283.8
1.8215        -5982.040    -6017.732       35.692   282.9
1.8220        -5982.040    -6017.679       35.639   282.5
1.8225        -5982.099    -6017.631       35.532   281.6
1.8230        -5982.178    -6017.588       35.410   280.7
1.8235        -5982.195    -6017.555       35.359   280.3
1.8240        -5982.253    -6017.526       35.273   279.6
1.8245        -5982.250    -6017.502       35.252   279.4
1.8250        -5982.196    -6017.483       35.287   279.7
1.8255        -5982.115    -6017.471       35.356   280.2
1.8260        -5982.188    -6017.466       35.278   279.6
1.8265        -5982.203    -6017.465       35.263   279.5
1.8270        -5982.197    -6017.472       35.275   279.6
1.8275        -5982.222    -6017.485       35.263   279.5
1.8280        -5982.263    -6017.506       35.243   279.4
1.8285        -5982.284    -6017.535       35.251   279.4
1.8290        -5982.294    -6017.572       35.278   279.6
1.8295        -5982.222    -6017.614       35.392   280.5
1.8300        -5982.175    -6017.661       35.486   281.3
1.8305        -5982.212    -6017.713       35.500   281.4
1.8310        -5982.253    -6017.769       35.516   281.5
1.8315        -5982.283    -6017.827       35.544   281.7
1.8320        -5982.281    -6017.888       35.607   282.2
1.8325        -5982.329    -6017.948       35.619   282.3
1.8330        -5982.233    -6018.010       35.776   283.6
1.8335        -5982.153    -6018.071       35.918   284.7
1.8340        -5982.131    -6018.134       36.003   285.4
1.8345        -5982.062    -6018.198       36.135   286.4
1.8350        -5982.148    -6018.262       36.114   286.3
1.8355        -5982.172    -6018.328       36.157   286.6
1.8360        -5982.131    -6018.394       36.264   287.4
1.8365        -5982.271    -6018.461       36.191   286.9
1.8370        -5982.302    -6018.528       36.225   287.1
1.8375        -5982.299    -6018.593       36.294   287.7
1.8380        -5982.367    -6018.656       36.289   287.6
1.8385        -5982.331    -6018.717       36.386   288.4
1.8390        -5982.343    -6018.776       36.433   288.8
1.8395        -5982.354    -6018.829       36.475   289.1
1.8400        -5982.377    -6018.880       36.503   289.3
1.8405        -5982.415    -6018.928       36.513   289.4
1.8410        -5982.383    -6018.974       36.591   290.0
1.8415        -5982.374    -6019.016       36.642   290.4
1.8420        -5982.405    -6019.056       36.651   290.5
1.8425        -5982.394    -6019.095       36.701   290.9
1.8430        -5982.215    -6019.132       36.917   292.6
1.8435        -5982.247    -6019.167       36.920   292.6
1.8440        -5982.212    -6019.196       36.984   293.2
1.8445        -5982.216    -6019.220       37.004   293.3
1.8450        -5982.225    -6019.240       37.014   293.4
1.8455        -5982.345    -6019.255       36.910   292.6
1.8460        -5982.402    -6019.268       36.866   292.2
1.8465        -5982.415    -6019.277       36.862   292.2
1.8470        -5982.374    -6019.284       36.910   292.6
1.8475        -5982.373    -6019.288       36.914   292.6
1.8480        -5982.372    -6019.286       36.913   292.6
1.8485        -5982.280    -6019.280       37.001   293.3
1.8490        -5982.299    -6019.273       36.975   293.1
1.8495        -5982.360    -6019.264       36.903   292.5
1.8500        -5982.454    -6019.252       36.798   291.7
1.8505        -5982.388    -6019.239       36.851   292.1
1.8510        -5982.359    -6019.221       36.862   292.2
1.8515        -5982.340    -6019.199       36.859   292.2
1.8520        -5982.374    -6019.175       36.801   291.7
1.8525        -5982.393    -6019.148       36.755   291.3
1.8530        -5982.309    -6019.119       36.810   291.8
1.8535        -5982.283    -6019.086       36.804   291.7
1.8540        -5982.398    -6019.051       36.654   290.5
1.8545        -5982.458    -6019.016       36.558   289.8
1.8550        -5982.446    -6018.981       36.534   289.6
1.8555        -5982.376    -6018.943       36.568   289.9
1.8560        -5982.389    -6018.906       36.517   289.5
1.8565        -5982.374    -6018.868       36.494   289.3
1.8570        -5982.391    -6018.833       36.442   288.9
1.8575        -5982.344    -6018.796       36.451   288.9
1.8580        -5982.312    -6018.758       36.447   288.9
1.8585        -5982.262    -6018.721       36.460   289.0
1.8590        -5982.211    -6018.685       36.473   289.1
1.8595        -5982.189    -6018.646       36.457   289.0
1.8600        -5982.255    -6018.608       36.353   288.2
1.8605        -5982.249    -6018.571       36.322   287.9
1.8610        -5982.299    -6018.533       36.234   287.2
1.8615        -5982.259    -6018.493       36.234   287.2
1.8620        -5982.323    -6018.454       36.132   286.4
1.8625        -5982.417    -6018.419       36.002   285.4
1.8630        -5982.359    -6018.386       36.027   285.6
1.8635        -5982.337    -6018.353       36.017   285.5
1.8640        -5982.389    -6018.325       35.936   284.8
1.8645        -5982.413    -6018.301       35.888   284.5
1.8650        -5982.380    -6018.279       35.898   284.6
1.8655        -5982.285    -6018.258       35.973   285.1
1.8660        -5982.223    -6018.240       36.017   285.5
1.8665        -5982.257    -6018.224       35.967   285.1
1.8670        -5982.254    -6018.210       35.956   285.0
1.8675        -5982.337    -6018.198       35.861   284.3
1.8680        -5982.292    -6018.189       35.897   284.5
1.8685        -5982.253    -6018.178       35.925   284.8
1.8690        -5982.252    -6018.170       35.918   284.7
1.8695        -5982.185    -6018.163       35.978   285.2
1.8700        -5982.121    -6018.159       36.037   285.7
1.8705        -5982.012    -6018.158       36.146   286.5
1.8710        -5981.982    -6018.160       36.178   286.8
1.8715        -5982.075    -6018.163       36.087   286.0
1.8720        -5982.169    -6018.167       35.997   285.3
1.8725        -5982.085    -6018.174       36.089   286.1
1.8730        -5982.136    -6018.184       36.048   285.7
1.8735        -5982.175    -6018.196       36.021   285.5
1.8740        -5982.253    -6018.211       35.958   285.0
1.8745        -5982.172    -6018.229       36.057   285.8
1.8750        -5982.237    -6018.251       36.014   285.5
1.8755        -5982.251    -6018.277       36.027   285.6
