Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.7565        -5977.589    -6015.486       37.897   300.7
1.7570        -5977.648    -6015.532       37.885   300.6
1.7575        -5977.564    -6015.576       38.012   301.6
1.7580        -5977.505    -6015.616       38.111   302.4
1.7585        -5977.462    -6015.653       38.191   303.0
1.7590        -5977.413    -6015.688       38.275   303.7
1.7595        -5977.428    -6015.719       38.291   303.8
1.7600        -5977.438    -6015.745       38.307   304.0
1.7605        -5977.421    -6015.765       38.344   304.2
1.7610        -5977.431    -6015.783       38.352   304.3
1.7615        -5977.445    -6015.798       38.353   304.3
1.7620        -5977.395    -6015.809       38.414   304.8
1.7625        -5977.352    -6015.817       38.464   305.2
1.7630        -5977.593    -6015.820       38.227   303.3
1.7635        -5977.621    -6015.817       38.197   303.1
1.7640        -5977.629    -6015.812       38.184   303.0
1.7645        -5977.608    -6015.805       38.197   303.1
1.7650        -5977.621    -6015.794       38.174   302.9
1.7655        -5977.508    -6015.781       38.273   303.7
1.7660        -5977.565    -6015.767       38.202   303.1
1.7665        -5977.635    -6015.750       38.115   302.4
1.7670        -5977.699    -6015.733       38.034   301.8
1.7675        -5977.725    -6015.715       37.990   301.4
1.7680        -5977.745    -6015.696       37.951   301.1
1.7685        -5977.804    -6015.674       37.870   300.5
1.7690        -5977.691    -6015.652       37.961   301.2
1.7695        -5977.792    -6015.629       37.837   300.2
1.7700        -5977.617    -6015.604       37.987   301.4
1.7705        -5977.609    -6015.580       37.971   301.3
1.7710        -5977.571    -6015.552       37.982   301.4
1.7715        -5977.596    -6015.523       37.927   300.9
1.7720        -5977.615    -6015.494       37.879   300.6
1.7725        -5977.636    -6015.464       37.828   300.2
1.7730        -5977.665    -6015.431       37.766   299.7
1.7735        -5977.612    -6015.396       37.784   299.8
1.7740        -5977.645    -6015.358       37.713   299.2
1.7745        -5977.707    -6015.319       37.612   298.4
1.7750        -5977.655    -6015.278       37.624   298.5
1.7755        -5977.543    -6015.234       37.691   299.1
1.7760        -5977.535    -6015.187       37.651   298.8
1.7765        -5977.581    -6015.137       37.555   298.0
1.7770        -5977.657    -6015.083       37.425   297.0
1.7775        -5977.622    -6015.026       37.405   296.8
1.7780        -5977.590    -6014.966       37.376   296.6
1.7785        -5977.640    -6014.903       37.262   295.7
1.7790        -5977.612    -6014.837       37.224   295.4
1.7795        -5977.502    -6014.768       37.266   295.7
1.7800        -5977.517    -6014.700       37.183   295.0
1.7805        -5977.587    -6014.632       37.045   293.9
1.7810        -5977.670    -6014.562       36.892   292.7
1.7815        -5977.675    -6014.493       36.817   292.1
1.7820        -5977.621    -6014.424       36.803   292.0
1.7825        -5977.584    -6014.356       36.772   291.8
1.7830        -5977.528    -6014.292       36.763   291.7
1.7835        -5977.622    -6014.229       36.607   290.5
1.7840        -5977.578    -6014.169       36.591   290.3
1.7845        -5977.634    -6014.109       36.475   289.4
1.7850        -5977.567    -6014.051       36.484   289.5
1.7855        -5977.558    -6013.993       36.435   289.1
1.7860        -5977.522    -6013.939       36.417   289.0
1.7865        -5977.489    -6013.887       36.399   288.8
1.7870        -5977.402    -6013.840       36.439   289.1
1.7875        -5977.396    -6013.797       36.401   288.8
1.7880        -5977.444    -6013.759       36.315   288.1
1.7885        -5977.477    -6013.723       36.246   287.6
1.7890        -5977.365    -6013.694       36.329   288.3
1.7895        -5977.324    -6013.671       36.347   288.4
1.7900        -5977.219    -6013.654       36.436   289.1
1.7905        -5977.134    -6013.643       36.510   289.7
1.7910        -5977.070    -6013.634       36.564   290.1
1.7915        -5976.982    -6013.625       36.643   290.8
1.7920        -5976.980    -6013.617       36.637   290.7
1.7925        -5976.972    -6013.612       36.641   290.7
1.7930        -5977.003    -6013.611       36.609   290.5
1.7935        -5977.084    -6013.611       36.527   289.8
1.7940        -5977.038    -6013.612       36.574   290.2
1.7945        -5977.108    -6013.619       36.511   289.7
1.7950        -5977.093    -6013.630       36.537   289.9
1.7955        -5977.053    -6013.641       36.588   290.3
1.7960        -5977.059    -6013.653       36.593   290.4
1.7965        -5976.996    -6013.667       36.671   291.0
1.7970        -5976.928    -6013.684       36.756   291.6
1.7975        -5976.937    -6013.702       36.765   291.7
1.7980        -5976.981    -6013.724       36.743   291.5
1.7985        -5976.916    -6013.749       36.833   292.3
1.7990        -5976.942    -6013.776       36.835   292.3
1.7995        -5976.870    -6013.804       36.933   293.1
1.8000        -5976.922    -6013.831       36.909   292.9
1.8005        -5976.760    -6013.860       37.100   294.4
1.8010        -5976.772    -6013.889       37.117   294.5
1.8015        -5976.735    -6013.920       37.185   295.1
1.8020        -5976.771    -6013.950       37.179   295.0
1.8025        -5976.830    -6013.978       37.148   294.8
1.8030        -5976.792    -6014.007       37.215   295.3
1.8035        -5976.857    -6014.038       37.181   295.0
1.8040        -5976.957    -6014.072       37.115   294.5
1.8045        -5977.018    -6014.105       37.087   294.3
1.8050        -5976.963    -6014.139       37.176   295.0
1.8055        -5977.001    -6014.172       37.171   294.9
1.8060        -5977.086    -6014.205       37.119   294.5
1.8065        -5977.062    -6014.236       37.174   295.0
1.8070        -5977.122    -6014.266       37.143   294.7
1.8075        -5977.114    -6014.293       37.179   295.0
1.8080        -5977.140    -6014.319       37.179   295.0
1.8085        -5977.161    -6014.344       37.183   295.0
1.8090        -5977.245    -6014.365       37.120   294.5
1.8095        -5977.251    -6014.385       37.134   294.6
1.8100        -5977.277    -6014.401       37.124   294.6
1.8105        -5977.281    -6014.414       37.133   294.6
1.8110        -5977.197    -6014.423       37.225   295.4
1.8115        -5977.125    -6014.426       37.301   296.0
1.8120        -5977.194    -6014.426       37.232   295.4
1.8125        -5977.161    -6014.424       37.263   295.7
1.8130        -5977.164    -6014.418       37.254   295.6
1.8135        -5977.167    -6014.407       37.241   295.5
1.8140        -5977.241    -6014.392       37.151   294.8
1.8145        -5977.245    -6014.371       37.127   294.6
1.8150        -5977.259    -6014.348       37.088   294.3
1.8155        -5977.372    -6014.321       36.949   293.2
1.8160        -5977.342    -6014.294       36.952   293.2
1.8165        -5977.424    -6014.264       36.840   292.3
1.8170        -5977.332    -6014.232       36.900   292.8
1.8175        -5977.411    -6014.196       36.785   291.9
1.8180        -5977.419    -6014.159       36.740   291.5
1.8185        -5977.381    -6014.119       36.738   291.5
1.8190        -5977.484    -6014.082       36.598   290.4
1.8195        -5977.496    -6014.045       36.549   290.0
1.8200        -5977.559    -6014.006       36.447   289.2
1.8205        -5977.630    -6013.968       36.338   288.3
1.8210        -5977.634    -6013.930       36.296   288.0
1.8215        -5977.640    -6013.891       36.252   287.6
1.8220        -5977.707    -6013.853       36.146   286.8
1.8225        -5977.772    -6013.817       36.045   286.0
1.8230        -5977.837    -6013.783       35.946   285.2
1.8235        -5977.828    -6013.754       35.926   285.1
1.8240        -5977.846    -6013.727       35.881   284.7
1.8245        -5977.868    -6013.702       35.835   284.3
1.8250        -5977.886    -6013.679       35.793   284.0
1.8255        -5977.915    -6013.660       35.745   283.6
1.8260        -5977.837    -6013.644       35.807   284.1
1.8265        -5977.802    -6013.628       35.826   284.3
1.8270        -5977.806    -6013.617       35.811   284.2
1.8275        -5977.803    -6013.608       35.805   284.1
1.8280        -5977.684    -6013.604       35.920   285.0
1.8285        -5977.655    -6013.604       35.949   285.2
1.8290        -5977.657    -6013.607       35.951   285.3
1.8295        -5977.506    -6013.610       36.104   286.5
1.8300        -5977.459    -6013.616       36.157   286.9
1.8305        -5977.408    -6013.622       36.214   287.4
1.8310        -5977.417    -6013.632       36.215   287.4
1.8315        -5977.478    -6013.645       36.167   287.0
1.8320        -5977.384    -6013.661       36.277   287.9
1.8325        -5977.338    -6013.680       36.342   288.4
1.8330        -5977.327    -6013.696       36.370   288.6
1.8335        -5977.275    -6013.714       36.438   289.1
1.8340        -5977.291    -6013.730       36.439   289.1
1.8345        -5977.292    -6013.749       36.457   289.3
1.8350        -5977.344    -6013.768       36.425   289.0
1.8355        -5977.380    -6013.788       36.408   288.9
1.8360        -5977.446    -6013.807       36.361   288.5
1.8365        -5977.461    -6013.824       36.363   288.5
1.8370        -5977.536    -6013.842       36.306   288.1
1.8375        -5977.512    -6013.863       36.351   288.4
1.8380        -5977.523    -6013.883       36.361   288.5
1.8385        -5977.482    -6013.901       36.420   289.0
1.8390        -5977.498    -6013.919       36.421   289.0
1.8395        -5977.475    -6013.934       36.458   289.3
1.8400        -5977.542    -6013.949       36.407   288.9
1.8405        -5977.618    -6013.964       36.346   288.4
1.8410        -5977.583    -6013.977       36.394   288.8
1.8415        -5977.558    -6013.989       36.432   289.1
1.8420        -5977.598    -6014.000       36.402   288.8
1.8425        -5977.526    -6014.008       36.482   289.5
1.8430        -5977.534    -6014.016       36.482   289.5
1.8435        -5977.562    -6014.025       36.463   289.3
1.8440        -5977.526    -6014.031       36.505   289.7
1.8445        -5977.597    -6014.032       36.435   289.1
1.8450        -5977.696    -6014.033       36.337   288.3
1.8455        -5977.751    -6014.033       36.282   287.9
1.8460        -5977.797    -6014.035       36.238   287.5
1.8465        -5977.867    -6014.037       36.170   287.0
1.8470        -5977.688    -6014.040       36.353   288.4
1.8475        -5977.667    -6014.043       36.376   288.6
1.8480        -5977.638    -6014.045       36.407   288.9
1.8485        -5977.624    -6014.044       36.420   289.0
1.8490        -5977.486    -6014.041       36.555   290.1
1.8495        -5977.466    -6014.041       36.574   290.2
1.8500        -5977.440    -6014.039       36.599   290.4
1.8505        -5977.531    -6014.037       36.506   289.7
1.8510        -5977.464    -6014.037       36.573   290.2
1.8515        -5977.460    -6014.040       36.581   290.3
1.8520        -5977.410    -6014.044       36.634   290.7
